organization_name,communityId,country
DYNAMORE HOLDING GMBH,17695,DE
MTÜ FinanceEstonia,17696,EE
Doris Carmen Rusch,17697,SE
SCHNEIDER ELECTRIC FRANCE SAS,17698,FR
HAUS Finnish Institute of Public Management Ltd,17699,FI
Tunne ry - Känsla rf,17700,FI
GCE NODE,17701,NO
Rosteka UAB,17702,LT
SUOMEN ITSENAISYYDEN JUHLARAHASTO,17703,FI
OY MERINOVA AB,17704,FI
Huizingh A.D.,17705,NL
BIOSYSTEMS ENGINEERING LIMITED,17712,IE
ORIGIN ENTERPRISES PUBLIC LIMITED COMPANY,17713,IE
ENVIRONMENT CANADA,17721,CA
DIGIBIS SL,17722,ES
TEA EDICIONES SA,17724,ES
NAXTA SRL,17725,IT
COMUNICAMENTE SRL,17726,IT
Omiics ApS,17728,DK
WITPOL SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,17729,PL
UNIVERSIDAD DE LA SABANA,17730,CO
"Corporación Vidarium, Centro de Investigación en Nutrición Salud y Bienestar",17731,CO
UNIVERSIDAD DE CUENCA,17734,EC
COMEC - COSTRUZIONI MECCANICHE INNOVATIVE SRL,17735,IT
SYNPO AKCIOVA SPOLECNOST,17736,CZ
UAB SPORTINE AVIACIJA IR KO,17737,LT
UAB STIDO,17738,LT
DELTA ELECTRONICS (POLAND) SOO,17740,PL
"EFACEC ELECTRIC MOBILITY, SA",17741,PT
KEMA BV,17742,NL
FUNDACION DE LA COMUNITAT VALENCIANA PARA LA GESTION DEL INSTITUTO DEINVESTIGACION SANITARIA Y BIOMEDICADE ALICANTE,17745,ES
ATAMA ESTRATEGIA RESPONSABLE SL,17746,ES
FUNDACIÓN SÉNECA-AGENCIA DE CIENCIA Y TECNOLOGÍA DE LA REGIÓN DE MURCIA,17747,ES
FONDAZIONE ISTITUTO NEUROLOGICO NAZIONALE CASIMIRO MONDINO,17751,IT
AZIENDA OSPEDALIERO UNIVERSITARIA PISANA,17752,IT
TZARTOS - DIAGNOSIS & RESEARCH IN NEUROIMMUNOLOGY MEDICAL LIMITED LIABILITY COMPANY,17753,EL
Oogvereniging Nederland,17754,NL
Thomas Kornelis Dongstra,17755,NL
Heidelberg Engineering GmbH,17756,DE
BULBITECH AS,17758,NO
"STICHTING KONINKLIJKE VISIO, EXPERTISECENTRUM VOOR SLECHTZIENDE EN BLINDE MENSEN",17759,NL
IMEDOS HEALTH GMBH,17760,DE
PLATEFORME EUROPEENNE DES FEMMES SCIENTIFIQUES AISBL,17761,BE
Siemens Healthineers Nederland B.V.,17762,NL
AMO GRONINGEN BV,17763,NL
THE J. PAUL GETTY TRUST,17764,US
LEDA POLYMER SP ZOO,17765,PL
"COLORLAK, A.S.",17766,CZ
ADA UNIVERSITETI,17767,AZ
KIEV INTERNATIONAL INSTITUTE OF SOCIOLOGY LLC,17768,UA
Research Center SHARQ (ORIENS),17769,TJ
MAGNOTHERM SOLUTIONS GMBH,17776,DE
VACUUMSCHMELZE GMBH & CO KG,17777,DE
DataKind UK Limited,17778,UK
Stadt Schwerte,17779,DE
Glasgow Council for the Voluntary Sector,17780,UK
KNOWLEDGEBIZ CONSULTING-SOCIEDADE DE CONSULTORIA EM GESTAO LDA,17781,PT
SOCIAL IMPACT GGMBH,17782,DE
Weekday Wow Factor,17783,UK
FUNDACJA STOCZNIA,17784,PL
"DANES JE NOV DAN, INSTITUT ZA DRUGA VPRASANJA",17785,SI
SOCIAL INNOVATION GROWTH FUND IRELAND COMPANY LIMITED BY GUARANTEE,17786,IE
ASSOCIAZIONE TORINO PER LA FINANZA E L'INNOVAZIONE SOCIALE,17787,IT
Neo Creative Ltd,17788,UK
Data Orchard CIC,17789,UK
FONDAZIONE TRIULZA,17790,IT
Latitudes,17791,FR
"DataKind, Inc.",17792,US
HISEZ CIC,17793,UK
University of California San Diego,17794,US
FOX BIOSYSTEMS NV,17795,BE
Real Jardin Botanico,17796,ES
Optimar AS,17797,NO
The City University of New York Hunter College,17798,US
Tumaini University Makumira,17800,TZ
VID VITENSKAPELIGE HOGSKOLE AS,17801,NO
RONGE & PARTNER GMBH,17803,AT
Ilko Ilac San.ve Tic.A.S.,17806,TR
UNIVERSITY OF SOUTH FLORIDA BOARD OF TRUSTEES,17807,US
GEN ERA DIAGNOSTIK SAGLIK HIZMETLERI A.S.,17808,TR
ORGANO ID BIYOTEKNOLOJI LABORATUVAR HIZMETLERI SANAYI VE TICARET ANONIM SIRKETI,17809,TR
UNIVERSITE SANAYI ISBIRLIGI MERKEZLERI DERNEGI,17810,TR
TRUSTLIFE Ventures Lab Saglik Teknolojileri A.S.,17811,TR
MSB MEDICAL SCHOOL BERLIN GMBH,17813,DE
ATABAY KIMYA SANAYI VE TICARET A.S.,17815,TR
LABORATORIO CIFGA SA,17816,ES
CHELAB SRL,17817,IT
DA VINCI LABORATORY SOLUTIONS BV,17818,NL
ROMER LABS DIVISION HOLDING GMBH,17819,AT
AB MEDICA SPA,17820,IT
Bio Basic Europe S.r.l.,17821,IT
De Lama spa,17822,IT
LYNXTER,17823,FR
Jacobacci & Partners S.p.A.,17824,IT
"Ponti & Partners, SLP",17825,ES
Bayer HealthCare Manufacturing S.r.l.,17827,IT
ITALFARMACO S.p.A.,17828,IT
GENEPEP SA,17829,FR
Foreningen Det digitale folkebibiotek,17837,DK
Saxo.com A/S,17838,DK
KUNGLIGA BIBLIOTEKET,17839,SE
IMMAGINA BIOTECHNOLOGY SRL,17840,IT
Ribonexus,17841,FR
Fundacion Kertor,17842,ES
USTAV EXPERIMENTALNEJ FYZIKY SLOVENSKEJ AKADEMIE VIED,17843,SK
CELSIA COLOMBIA S.A E.S.P,17844,CO
UNIVERSIDAD BERNARDO O'HIGGINS,17845,CL
Diveg s.a.s.,17846,CO
Tanta University,17847,EG
KOKURITSU DAIGAKU HOJIN KYUSHU KOGYO DAIGAKU,17848,JP
E.ON GROUP INNOVATION GMBH,17849,DE
BALIKESIR ELEKTROMEKANIK SANAYI TESISLERI ANONIM SIRKETI,17850,TR
RWE STOEN OPERATOR SP ZOO,17851,PL
Western Michigan University,17852,US
SEA MARCONI TECHNOLOGIES DI VANDERTUMIATTI SAS,17853,IT
UNIVERSIDAD DEL VALLE,17854,CO
UNIVERSIDAD DE SANTIAGO DE CHILE,17855,CL
QUANTUM MOTION TECHNOLOGIES LTD,17857,UK
MARISCO' - AZIENDA AGRICOLA LAURA BARGIONE,17878,IT
Enode Ecom AB,17879,SE
MUSEO DELLE SCIENZE,17880,IT
anvajo GmbH,17895,DE
"RESOURCES FOR THE FUTURE, INC",17896,US
LEIBNIZ-INSTITUT FUR FINANZMARKTFORSCHUNG SAFE EV,17897,DE
UMEA DENTALLABORATORIUM HOLDING AB,17898,SE
NANOWAVE SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,17899,PL
MB SENSOGRAFA,17900,LT
Tailwind Biotech ApS,17901,DK
Phobius e.U.,17902,AT
HAWAII PACIFIC UNIVERSITY,17903,US
The Ocean Cleanup Projects B.V.,17904,NL
Kyoto University,17908,JP
UNIVERSIDADE DE MACAU,17910,MO
CHINA UNIVERSITY OF GEOSCIENCES (WUHAN),17911,CN
Space Pharmaceuticals AG,17917,CH
AUTORIDAD DE CUENCA MATANZA RIACHUELO,17918,AR
UNIVERSIDAD DE LAS CIENCIAS INFORMATICAS,17919,CU
Consorci de les Drassanes Reials i Museu Maritim de Barcelona,17920,ES
UNIVERSIDAD NACIONAL DEL MAR DEL PLATA,17921,AR
Sigma Energy & Marine AB,17922,SE
UNIVERSIDAD AUTONOMA METROPOLITANA,17949,MX
TODO POR LA PRAXIS - TXP,17950,ES
IDRYMA EPISTIMON KAI EREVNAS MONOPROSOPI I.K.E.,17953,EL
EXPERIAN LDA,17954,PT
MOVIC WEARE SL,17955,ES
SWEDISH ALGAE FACTORY AB,17956,SE
Universidad de Alcalá,17957,ES
Enzyan Biocatalysis GmbH,17958,AT
Nanoflex Robotics A.G,17959,CH
NMI Technologietransfer GmbH,17960,DE
FITT - INSTITUT FUR TECHNOLOGIETRANSFER AN DER HOCHSCHULE FUR TECHNIKUND WIRTSCHAFT DES SAARLANDES GEMEINNUTZIGE GMBH,17961,DE
"N=1 Collaborative, Inc.",17962,US
CEGAT GMBH,17963,DE
Grasshopper Films GbR,17964,DE
MHEALTH TECHNOLOGIES SRL,17965,IT
BIANOGMP GMBH,17966,DE
ANTIKOMPLEX - HNUTI PROTI XENOFOBII,17973,CZ
"MAMA AI Eva, s.r.o.",17974,CZ
"European Valuation Institute, z.ú.",17975,CZ
OGRESEARCH SRO,17976,CZ
"IKEA Ceská republika, s.r.o.",17977,CZ
Informacni centrum OSN v Praze,17978,CZ
ELLA-CS sro,17979,CZ
Czexpats in Science z. s.,17980,CZ
CESKA TELEVIZE,17981,CZ
Czech National Bank,17982,CZ
NADACE FORUM 2000,17983,CZ
"Office of the Chamber of Depuites, Parliament of the Czech Republic",17984,CZ
SIRIUSXT LIMITED,17986,IE
VESICULAB LTD,17987,UK
XENOPAT SL,17988,ES
BIOREPERIA AB,17989,SE
ACOUSORT AB,17990,SE
PHARMAHUNGARY 2000 KISERLETES ES KLINIKAI KUTATASFEJLESZTESI KORLATOLTFELELOSSEGU TARSASAG,17991,HU
DE ROTOS Y DESCOSIDOS SC,17992,ES
MURSLA LIMITED,17993,UK
AUGMENTED REALITY FOR COMMERCIAL AND DIDACTICAL APPLICATIONS (ARCADIA) S.r.l.,17994,IT
UKRAVIT SCIENCE PARK LIMITEDLIABILITY COMPANY,17995,UA
MB ZINOTECH,17996,LT
GRADO ZERO ESPACE SRL,17997,IT
OU SPELL DISAIN,17998,EE
WEARONICS TEKNOLOJI LIMITED SIRKETI,18000,TR
CENTRO INTERNACIONAL DE MEJORAMIENTO DE MAIZ Y TRIGO INT,18001,MX
INSTITUT D'AMENAGEMENT ET D'URBANISME DE LA REGION D'ILE DE FRANCE,18002,FR
ITERCHIMICA SPA,18003,IT
FUNDACION ONCE PARA LA COOPERACIONE INCLUSION SOCIAL DE PERSONAS CONDISCAPACIDAD,18004,ES
ICONS SRL,18005,IT
TRONDHEIM KOMMUNE,18006,NO
Hultafors Group AB,18007,SE
TEIXEIRA DUARTE - ENGENHARIA E CONSTRUCOES SA,18008,PT
Instituto de Investigaciones de Granos,18009,CU
MINISTERIO DE EDUCACION SUPERIOR,18010,CU
Renesas Design Bulgaria,18011,BG
EMC ELECTROMAGNETIC BCN SL,18013,ES
L'ECOLE SUPERIEURE DE L'ELECTRONIQUE DE L'OUEST,18014,FR
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE RENNES,18015,FR
BUNDESMINISTERIUM DER VERTEIDIGUNG,18016,DE
INSTITUT CATALA D'ENERGIA,18017,ES
"Energy Authority, Finland",18018,FI
BATAVIA BIOSCIENCES BV,18019,NL
ASSOCIACAO NATIVE SCIENTIST,18022,PT
BKB,18023,NL
NATIONAL UNIVERSITY CORPORATION UNIVERSITY OF YAMANASHI,18024,JP
Athinoula A. Martinos Center for Biomedical Imaging,18025,US
TI-COM SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,18037,PL
COMMISSION DE L'OCEAN INDIEN COI,18038,MU
Centre National de Coopération au Développement (CNCD-11.11.11),18039,BE
Edinburgh Innovations,18040,UK
Ferropolis Industriekultur gGmbH,18041,DE
THE HUB SICILIA SOCIETA COOPERATIVA,18042,IT
Osteogenesis Imperfecta Federation Europe,18043,NL
ORPHEUS INSTITUUT VZW,18045,BE
SCS CONTROLSYS SRL,18048,IT
TOSUNOGULLARI MOBILYA SANAYI VE TICARET ANONIM SIRKETI,18049,TR
Disability Rights Fund,18050,US
EUROPEAN NETWORK ON INDEPENDENT LIVING BRUSSELS OFFICE,18051,BE
Inclusion International,18052,UK
EUROPEAN DISABILITY FORUM AISBL,18053,BE
STIFTELSEN INSTITUTET FOR INDEPENDENT LIVING,18054,SE
FIGHT FOR RIGHT NGO,18055,UA
CHRISTIAN BLIND MISSION(IRELAND),18056,IE
VALIDITY ALAPITVANY- KOZPONT A MENTALIS SERULEK JOGAIERT,18057,HU
GALLUP INTERNATIONAL GMBH,18059,AT
Counterpoint Global CIC,18060,UK
"Analog Devices, S.L.U.",18061,ES
Müller-BBM Active Sound Technology GmbH,18062,DE
THE SCRIPPS RESEARCH INSTITUTE CORPORATION,18063,US
INDUSTRIEANLAGEN BETRIEBSGESELLSCHAFT MBH,18064,DE
NEWTRAL MEDIA AUDIOVISUAL SL,18065,ES
Factoria de software e multimedia S.L.,18066,ES
FONDAZIONE OPENPOLIS ETS,18067,IT
Laboratoire Univers et Particules de Montpellier,18068,FR
CYCLARITY THERAPEUTICS INC,18069,US
CELLDYNAMICS ISRL,18071,IT
WORLD ANTI DOPING AGENCY,18096,CH
Athletics Integrity Unit,18097,MC
Fédération Internationale de Football Association (FIFA),18098,CH
UNITED NATIONS OFFICE ON DRUGS AND CRIME  - UNODC,18099,AT
DIE INTERNATIONALE BIATHLON UNION,18100,AT
Union européenne des associations de football,18101,CH
Comité International Olympique (CIO),18102,CH
SUNSERVICE SRL,18104,IT
UNIVERSITE DU QUEBEC EN OUTAOUAIS,18105,CA
FUNDACJA CENTRUM BADAN SOCJOLOGICZNYCH,18106,PL
UNIVERSITE SIDI MOHAMMED BEN ABDELLAH,18108,MA
Immudex Aps,18109,DK
Biokit Research & Development S.L.U.,18110,ES
AHEAD THERAPEUTICS SL,18111,ES
CAPITAL MEDICAL UNIVERSITY,18113,CN
Alnylam Pharmaceuticals,18114,US
Circadian Therapeutics Ltd,18115,UK
NeuroScios GmbH,18117,AT
ALZHEIMER ITALIA - FEDERAZIONE DELLE ASSOCIAZIONI ALZHEIMER D'ITALIA,18118,IT
CYANAGEN SRL,18119,IT
SHE IS A SCIENTIST APS,18120,IT
ANKAR PHARMA SL,18121,ES
AL-QUDS UNIVERSITY,18122,PS
CLEVER OPERATION,18124,FR
UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,18125,BR
BFORCURE,18126,FR
AZIENDA OSPEDALIERO-UNIVERSITARIA DI PARMA,18127,IT
INSTITUTO MUNICIPAL DE GESTION MEDIOAMBIENTAL - JARDIN BOTANICO DE CORDOBA,18128,ES
DESCUBRE - FUNDACION ANDALUZA PARA LA DIVULGACION DE LA INNOVACION Y EL CONOCIMIENTO,18129,ES
AKILLI TEKSTIL VE SANAYI LIMITED SIRKETI,18130,TR
TOETERS MIENTJE JENNIGJE,18132,NL
Mapei AS,18140,NO
Association Syndrome Kabuki,18143,FR
ISTITUTO AUXOLOGICO ITALIANO,18144,IT
Associazione Italiana Sindrome Kabuki,18145,IT
GENEXPLAIN GMBH,18146,DE
Rainforest Foundation Norway,18147,NO
PLANETGIS SKY SRL,18152,RO
YETITMOVES SRL,18153,IT
CLOUDEO ELLAS I.K.E.,18154,EL
OSCE ACADEMY IN BISHKEK,18159,KG
NEKOMMERCHESKOE AKCIONERNOE OBSHCHESTVO ZHETYSUSKIJ UNIVERSITET IMENI IL'YASA ZHANSUGUROVA,18160,KZ
EURASIAN INSTITUTE FOR INTERDISCIPLINARY STUDIES,18161,KZ
Commissioner for Protection of Rights and Legitimate Interests of Entrepreneurs under the President of the Republic of Uzbekistan,18162,UZ
TEBIGY KUWWAT PUBLIC ASSOCIATION,18163,TM
TAJIK STATE UNIVERSITY OF COMMERCE,18164,TJ
PUBLIC FOUNDATION TRANSPARENCY KAZAKHSTAN,18165,KZ
TOSHKENT SHAHRIDAGI XALQARO WESTMINSTER UNIVERSITETI,18166,UZ
ANTICORRUPTION BUSINESS COUNCIL OF THE KYRGYZ REPUBLIC,18169,KG
ASTHERNA BV,18179,NL
Stichting Dutch Antisense Therapeutics,18180,NL
"ICETA INSTITUTO DE CIENCIAS, TECNOLOGIAS E AGROAMBIENTE DA UNIVERSIDADE DO PORTO",18181,PT
VANDERBILT UNIVERSITY,18191,US
CALIFORNIA DEPARTMENT OF TOXIC SUBSTANCES CONTROL,18192,US
ENVIRONMENT AGENCY,18193,UK
POLYMATERIA LIMITED,18194,UK
OVE ARUP & PARTNERS INTERNATIONAL LIMITED,18195,UK
COMMUNE DE LYON,18196,FR
THAMES WATER UTILITIES LIMITED,18197,UK
PLASTICS  EUROPE AISBL,18198,BE
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,18200,US
FAI - FONDO AMBIENTE ITALIANO,18201,IT
Gedeon Richter Plc.,18202,HU
POLSKA AKADEMIA NAUK,18203,PL
"ADMATIS KUTATO, GYARTO ES KERESKEDELMI KORLATOLT FELELOSSEGU TARSASAG",18204,HU
ELSI EARTH-LIFE SCIENCE INSTITUTE,18205,JP
MAGYAR TUDOMANYOS AKADEMIA TITKARSAGA,18206,HU
Machine Intelligence Zrt.,18207,HU
KLEMM AND SOHN GMBH AND CO KG,18224,DE
THE CHINESE UNIVERSITY OF HONG KONG,18227,CN
VIRTUAL REALITY MEDIA AS,18228,SK
DNIPRO UNIVERSITY OF TECHNOLOGY,18229,UA
LG NEXERA BUSINESS SOLUTIONS AG,18230,AT
DIRECCION GENERAL DE FORMACION Y EMPLEO GOBIERNO DE LA RIOJA,18231,ES
CONSORCIO CAMPUS IBERUS,18232,ES
GOBIERNO DE ARAGON,18233,ES
DIGNITY IDIOTIKI KEFALAIOUXIKI ETAIREIA,18247,EL
PANITTICA ITALIA SOCIETA AGRICOLA SRL,18248,IT
PISCICOLA SA,18249,RO
ZOONOMI AVEE VIOMICHANIA ICHTHYOTROFON-ZOOTROFON,18250,EL
B12 CONSULTING,18251,BE
MAKE MOTHERS MATTER EU DELEGATION,18253,BE
ACCIRCULATE,18254,BE
UNIVERSITE LYON 3 JEAN MOULIN,18255,FR
BROCK UNIVERSITY,18257,CA
"UDRUZENJE ZA PROMOCIJU KULTURE, NAUKE I KINEMATOGRAFIJE BALKANFILM",18259,BA
STRATEGA DOO,18259,BA
PRIVREDNO DRUSTVO INSTITUT ZA HIDROTEHNIKU DD SARAJEVO,18259,BA
Ryvu Therapeutics S.A.,18262,PL
EUROPEAN SPACE AGENCY,18263,FR
STICHTING NTR,18265,NL
Forum For Social Studies,18266,ET
FLEMING MEDICAL LIMITED,18267,IE
Integer,18268,US
Medtronic Vascular Galway Limited,18269,IE
Ocean Harvest Technology Ltd.,18270,IE
Manchester BIOGEL,18271,UK
INTEGRA THERAPEUTICS S.L.,18279,ES
ASSOCIACAO PORTUGUESA EDUCACAO AMBIENTAL,18284,PT
DISTRETTO VENEZIANO DELLA RICERCA EDELL' INNOVAZIONE,18285,IT
HOLO3,18286,FR
GYEONGSANG NATIONAL UNIVERSITY,18287,KR
INNO-SOL SOCIETA A RESPONSABILITA LIMITATA START-UP INNOVATIVA,18288,IT
CENTRO DE INGENIERIA GENETICA Y  BIOTECNOLOGIA,18289,CU
TASK FOUNDATION NPC,18291,ZA
Physikit UG,18304,DE
FASMATECH EPISTIMONIKI KAI TECHNOLOGIKI ANONYMI ETAIREIA,18305,EL
Violeitourgiki IKE (IMON International),18306,EL
Marc Becker,18308,DE
ANALYSI,18309,EL
Bright Giant GmbH,18310,DE
ATOMICUS GMBH,18311,DE
Adamas Nanotechnologies,18313,US
MB PLATFORMINA,18314,LT
NARRANDO SRL,18315,IT
SLR ENVIRONMENTAL CONSULTING(IRELAND)LIMITED,18316,IE
SCOTGOLD RESOURCES LIMITED,18318,UK
DEVINN s.r.o.,18319,CZ
Devices & Technologies Torino S.r.l.,18320,IT
MAGICWARE s.r.o.,18321,CZ
PRG AI ZS,18322,CZ
"Stredni prumyslova skola Emila Kolbena Rakovnik, prispevkova organizace",18323,CZ
Queen's University Belfast,18324,UK
"Vyssi odborna skola, Stredni prumyslova skola a Jazykova skola s pravem statni jazykove zkousky, Kutna Hora, Masarykova 197",18325,CZ
"Gymnázium J. S. Machara Brandýs nad Labem-Stará Boleslav, Královická 668",18326,CZ
"SHM, s. r. o.",18327,CZ
Beznoska,18328,CZ
"Technical University of KOšice, Faculty of Manufacturing Technologies with seat in Prešov",18329,SK
CRYTUR SPOL SRO,18330,CZ
Hydronaut Project a.s.,18331,CZ
INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,18332,MX
C2P s.r.o.,18334,CZ
"Essence Line, s.r.o.",18335,CZ
EuroGV,18336,CZ
Santiago chemikalie s.r.o.,18337,CZ
AffiPro s.r.o.,18338,CZ
KYIV NATIONAL UNIVERSITY OF CONSTRUCTION AND ARCHITECTURE,18339,UA
Deloitte Advisory s.r.o.,18340,CZ
CESKA RADA PRO SETRNE BUDOVY,18341,CZ
UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO,18342,BR
UNIVERSIDAD DE LA SERENA,18343,CL
"National Astronomical Observatories, CAS",18344,CN
"NORTHEAST INSTITUTE OF GEOGRAPHY AND AGROECOLOGY, CHINESE ACADEMY OF SCIENCES",18350,CN
CENTRO DE ESTUDIOS AMBIENTALES DE CIENFUEGOS,18351,CU
UNIVERSIDADE FEDERAL DO PARANA,18352,BR
SOUTHERN CROSS UNIVERSITY,18354,AU
UNIVERSIDAD DE LOS LAGOS,18355,CL
QUANTUM INNOVATION IKE,18356,EL
GEOMATICS (CYPRUS) LIMITED,18357,CY
ALMA SISTEMI SRL,18358,IT
EUPHYIA TECH LTD,18359,CY
COMUNE DI NARNI,18360,IT
DIMOS STROVOLOS,18361,CY
DIMOS CHANIA,18362,EL
"Stripolis, zavod za gojenje stripovske kulture",18368,SI
FUNDACION GENERAL DE LA UNIVERSIDAD DE ALCALA,18369,ES
VARG E VI GROUP,18370,XK
MITTETULUNDUSUHING EESTI FOLKLOORI INSTITUUT,18371,EE
MUZEUM KARYKATURY IM ERYKA LIPINSKIEGO,18372,PL
KOLEGJI AAB,18373,XK
ASSOCIATION FOR CULTURE AND ART ART-MANIA KUMANOVO,18374,MK
EESTI HUUMORIMUUSEUM,18375,EE
PUERTOS DEL ESTADO,18376,ES
NOLOGIN OCEANIC WEATHER SYSTEMS SLU,18377,ES
IRCCS SAN RAFFAELE ROMA SRL,18382,IT
VESTRE VIKEN HT,18383,NO
Stinger Technology AS,18384,NO
NAXYS TECHNOLOGIES AS,18385,NO
Helios Aragon Exploration S.L,18386,ES
IGas Energy plc,18387,UK
Hardie Pacific Limited,18388,NZ
OMV EXPLORATION & PRODUCTION GMBH,18389,AT
Neptune Energy Deutschland GmbH,18390,DE
UNIPER ENERGY STORAGE GMBH,18391,DE
INSTITUTE OF GEOLOGICAL AND NUCLEAR SCIENCES LIMITED,18392,NZ
CENTRICA STORAGE LIMITED,18393,UK
ISODETECT GMBH,18394,DE
"SUOJELLAAN LAPSIA, PROTECT CHILDRENRY, SKYDDA BARN RF",18396,FI
UNIVERSITARE PSYCHIATRISCHE KLINIKEN BASEL,18397,CH
STICHTING OFFLIMITS,18398,NL
Malta Police Force,18399,MT
SIMBONA AFRICA ENGINEERING SOLUTION PLC,18405,ET
EAST CENTRAL AND SOUTHERN AFRICA HEALTH COMMUNITY,18406,TZ
EAST AFRICAN COMMUNITY,18407,TZ
Fundació Sanitària d'Igualada,18409,ES
UNIVERSITAT FUR MUSIK UND DARSTELLENDE KUNST WIEN,18410,AT
WOJEWODZKI OSRODEK TERAPII UZALEZNIEN W GDANSKU,18411,PL
INSTITUCIO CATALANA DE RECERCA I ESTUDIS AVANCATS FUNDACIO PRIVADA,18412,ES
SYKEHUSET INNLANDET HF,18413,NO
STIFTUNG ANTON PROKSCH - INSTITUT WIEN,18414,AT
Herzog College,18415,IL
HOYSKOLEN KRISTIANIA - ERNST G. MORTENSENS STIFTELSE,18416,NO
TAX JUSTICE NETWORK,18417,UK
INTERNATIONAL INSTITUTE FOR DEMOCRACY AND ELECTORAL ASSISTANCE,18418,SE
The Forum of Federations,18419,CA
HPC NOW CONSULTING SL,18420,ES
KIARA HEALTH (PTY) LTD,18421,ZA
HARALDSPLASS DIAKONALE SYKEHUS AS,18422,NO
ELLINIKI ENOSI BIOTECHNOLOGIAS ASTIKI MI KERDOSKOPIKI ETAIRIA,18423,EL
OPEN SEARCH FOUNDATION EV,18424,DE
SuMa e.V. - Verein für freien Wissenszugang,18425,DE
A1 SLOVENIJA TELEKOMUNIKACIJSKE STORITVE DD,18426,SI
Demokratiezentrum Wien GmbH,18428,AT
"Prague Security Studies Institute, z.s.",18430,CZ
STIFTUNG EUROPA-KOLLEG HAMBURG,18432,DE
NAVARRA DE SERVICIOS Y TECNOLOGIAS SA,18433,ES
CBT COMUNICACION & MULTIMEDIA SL,18434,ES
TTCONTROL GMBH,18435,AT
ELECTRUM CONCREO SP ZOO,18436,PL
JOHN DEERE GMBH & CO. KG*JD,18437,DE
GRUPO S 21SEC GESTION SA,18438,ES
Centre de Recerca en Economia Internacional (CREI),18440,ES
INSTITUT NATIONAL DES LANGUES ET CIVILISATIONS ORIENTALES,18441,FR
INSTITUTO COMPLUTENSE DE CIENCIAS MUSICALES,18445,ES
CENTRE INTERNATIONAL DE RECHERCHE AUX FRONTIERES DE LA CHIMIE FONDATION,18446,FR
MANN HUMMEL IBERICA SAU,18447,ES
SAINT-GOBAIN CENTRE DE RECHERCHES ET D'ETUDES EUROPEEN,18448,FR
Novocycle Technologies B.V.,18449,NL
WAI ENVIRONMENTAL SOLUTIONS AS,18450,NO
IZERTIS SOCIEDAD ANONIMA,18452,ES
LIPLANET E.V.,18453,DE
EXCELITAS NOBLELIGHT GMBH,18454,DE
KAMPF LSF GMBH & CO KG,18455,DE
JAGENBERG CONVERTING SOLUTIONS GMBH,18456,DE
POWERCO SE,18457,DE
LEBBING AUTOMATION AND DRIVES GMBH,18458,DE
ZEPPELIN SYSTEMS GMBH,18459,DE
FERROGLOBE INNOVATION SL,18460,ES
ASSOCIATION INSTITUT D'ETUDES AVANCEES DE PARIS,18462,FR
FONDAZIONE RI.MED,18466,IT
MATERIALS CENTER LEOBEN FORSCHUNG GMBH,18468,AT
CRYPTOEXPERTS SAS,18471,FR
INSTITUT DES HAUTES ETUDES SCIENTIFIQUES,18472,FR
INSTITUT FUER ARBEITSMARKT- UND BERUFSFORSCHUNG (IAB) DER BUNDESAGENTUR FUER ARBEIT,18474,DE
NASJONALBIBLIOTEKET,18476,NO
UNIVERSITE TOULOUSE CAPITOLE,18477,FR
HANDELSHOGSKOLAN I STOCKHOLM,18478,SE
ECOLE NATIONALE DES CHARTES,18480,FR
PROTESTANTSE THEOLOGISCHE UNIVERSITEIT (PTHU),18481,NL
FUNDACIO PRIVADA BARCELONA GRADUATE SCHOOL OF ECONOMICS,18482,ES
AAT-ADVANCED ANALYTICAL TECHNOLOGIES-SRL,18485,IT
EPIGENICA AB,18487,SE
HUN REN NYELVTUDOMANYI KUTATOKOZPONT,18489,HU
NORINNOVA AS,18490,NO
"""ASOCIACION DE LA INVESTIGACION Y COOPERACION INDUSTRIAL DE ANDALUCIA """"F. DE PAULA ROJAS""""""",18491,ES
THE NATIONAL LIBRARY OF ISRAEL LTD.(CC),18494,IL
METALOT FUTURE ENERGY LAB BV,18497,NL
ETNOLOGICKY USTAV AKADEMIE VED CESKE REPUBLIKY VVI - INSTITUTE OF ETHNOLOGY OF THE ACADEMY OF SCIENCES,18498,CZ
INSTITUTE FOR FINANCIAL MANAGEMENT AND RESEARCH,18499,IN
ZENTRUM FUR ZEITHISTORISCHE FORSCHUNG EV POTSDAM,18500,DE
LASER NANOFAB GMBH,18501,DE
ARNOLD-BERGSTRAESSER INSTITUT FUR KULTURWISSENSCHAFTLICHE FORSCHUNG EV,18502,DE
HASSO-PLATTNER-INSTITUT FUR DIGITAL ENGINEERING GGMBH,18503,DE
TRX THERAPEUTICS AS,18505,NO
INSTITUTO DE EMPRESA SL,18507,ES
"IPRONICS PROGRAMMABLE PHOTONICS,SL",18508,ES
